Cruise,Station,Gear,FishNum,Family,Taxon,Idconfirm,GeneticID,FF,DatePro,PhotoNum,SL,FL,TL,Wt,TGW,EGW,GutMB,GutV.ID,SIA,FishBarcoding,Prey_Num,Prey_Taxon,Obs_Length,Mag,Actual_Length,TotalNumPrey,TotalPrey_gut,Date_MorphID,SwimBladder,Gonads,Gonwt,Sex,Gonadpreservative,Head,Comments,Comments_PostDissection,Gut_comments,Prey_Comments
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,NA,N,8/20/2019,7523,46,NA,57,1.462,0.1107,NA,N,Y,Y,Y,5,UnknownSoft,NA,NA,NA,NA,5,6/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,NA,NA,NA
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,NA,N,8/20/2019,7523,46,NA,57,1.462,0.1107,NA,N,Y,Y,Y,NA,Hyperiidea,NA,NA,NA,1,5,6/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,NA,NA,NA
HB1907,2,MWT1,20,Myctophidae,Ceratoscopelus sp.,To genus Yes - visually PEC,NA,N,8/20/2019,7523,46,NA,57,1.462,0.1107,NA,N,Y,Y,Y,4,Hyperiidea,3.2,0.8,4,NA,5,6/24/2020,N,Y,0.002,F,F-W-E,Y,No swim bladder visible.,NA,NA,NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,NA,Calanoid,NA,NA,NA,3,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,1,Calanoid,2.4,0.8,3,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,2,Calanoid,1.6,0.8,2,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,3,Calanoid,NA,NA,NA,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,NA,Candacia,NA,NA,NA,1,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,4,Candacia,NA,NA,NA,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,NA,Pleuromamma,NA,NA,NA,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,5,Pleuromamma,1.8,0.8,2.25,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,NA,Euphausidacea,NA,NA,NA,2,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,6,Euphausidacea,NA,NA,NA,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,NA,CrabMegalopa,NA,NA,NA,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,7,CrabMegalopa,3.5,0.8,4.38,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,8,CrabMegalopa,5.1,0.8,6.38,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,NA,DigCopepod,NA,NA,NA,1,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,9,DigCopepod,NA,NA,NA,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,10,CrabMegalopa,3.2,0.8,4,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,11,CrabMegalopa,3.6,0.8,4.5,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,12,CrabMegalopa,3.5,0.8,4.38,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,NA,Hyperiidea,NA,NA,NA,1,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,13,Hyperiidea,3,0.8,3.75,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,24,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7527,58,NA,71,4.0743,0.3498,NA,N,Y,Y,Y,14,Euphausidacea,NA,NA,NA,NA,14,7/15/2020,DA,Y,0.0104,?,F-W-E,Y,"These may actually be Hygophum, very small gonads, given size of fish (already spent?). Saved gonads. Bag 25.",NA,"but black, one speckled worm parasite, megalopa are probably graspoid or porturiid crabs",NA
HB1907,2,MWT1,26,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7530,48,NA,61,2.0262,0.1004,NA,N,Y,Y,Y,NA,Candacia,NA,NA,NA,1,2,7/15/2020,DA,Y,0.0052,Im?,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, almost empty, highly digested",NA
HB1907,2,MWT1,26,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7530,48,NA,61,2.0262,0.1004,NA,N,Y,Y,Y,1,Candacia,NA,NA,NA,NA,2,7/15/2020,DA,Y,0.0052,Im?,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, almost empty, highly digested",NA
HB1907,2,MWT1,26,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7530,48,NA,61,2.0262,0.1004,NA,N,Y,Y,Y,NA,DigCopepod,NA,NA,NA,1,2,7/15/2020,DA,Y,0.0052,Im?,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, almost empty, highly digested",NA
HB1907,2,MWT1,26,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7530,48,NA,61,2.0262,0.1004,NA,N,Y,Y,Y,2,DigCopepod,NA,NA,NA,NA,2,7/15/2020,DA,Y,0.0052,Im?,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, almost empty, highly digested",NA
HB1907,2,MWT1,28,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7532,46,NA,56,1.9401,0.0789,NA,N,Y,Y,Y,NA,Candacia,NA,NA,NA,2,2,7/15/2020,DA,Y,0.0042,Im?,F-W-E,Y,NA,NA,gut black,NA
HB1907,2,MWT1,28,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7532,46,NA,56,1.9401,0.0789,NA,N,Y,Y,Y,1,Candacia,2.1,0.8,2.625,NA,2,7/15/2020,DA,Y,0.0042,Im?,F-W-E,Y,NA,NA,gut black,NA
HB1907,2,MWT1,28,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/21/2019,7532,46,NA,56,1.9401,0.0789,NA,N,Y,Y,Y,2,Candacia,NA,NA,NA,NA,2,7/15/2020,DA,Y,0.0042,Im?,F-W-E,Y,NA,NA,gut black,NA
HB1907,2,MWT1,30,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7534,50,NA,63,2.246,0.1135,NA,N,Y,Y,Y,NA,Candacia,NA,NA,NA,3,3,7/13/2020,DA,Y,0.0069,?,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, prey highly digested, cephalosomes counted",NA
HB1907,2,MWT1,30,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7534,50,NA,63,2.246,0.1135,NA,N,Y,Y,Y,1,Candacia,NA,NA,NA,NA,3,7/13/2020,DA,Y,0.0069,?,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, prey highly digested, cephalosomes counted",NA
HB1907,2,MWT1,30,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7534,50,NA,63,2.246,0.1135,NA,N,Y,Y,Y,2,Candacia,NA,NA,NA,NA,3,7/13/2020,DA,Y,0.0069,?,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, prey highly digested, cephalosomes counted",NA
HB1907,2,MWT1,30,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7534,50,NA,63,2.246,0.1135,NA,N,Y,Y,Y,3,Candacia,NA,NA,NA,NA,3,7/13/2020,DA,Y,0.0069,?,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, prey highly digested, cephalosomes counted",NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,NA,Calanoid,NA,NA,NA,3,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,1,Calanoid,2.5,0.8,3.13,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,2,Calanoid,1.8,0.8,2.25,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,3,Calanoid,3.1,0.8,3.88,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,NA,Candacia,NA,NA,NA,2,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,4,Candacia,NA,NA,NA,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,5,Candacia,NA,NA,NA,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,NA,Sapphirina,NA,NA,NA,1,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,6,Sapphirina,1.8,0.8,2.25,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,NA,DigCopepod,NA,NA,NA,7,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,7,DigCopepod,NA,NA,NA,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,8,DigCopepod,NA,NA,NA,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,9,DigCopepod,NA,NA,NA,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,10,DigCopepod,NA,NA,NA,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,11,DigCopepod,NA,NA,NA,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,12,DigCopepod,NA,NA,NA,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,32,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,N,8/26/2019,7536,49,NA,60,2.598,0.1276,NA,N,Y,Y,Y,13,DigCopepod,NA,NA,NA,NA,13,7/13/2020,DA,N,NA,?,NA,Y,NA,NA,Gut black,NA
HB1907,2,MWT1,34,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7538,44,NA,57,0.9948,0.0461,NA,N,Y,Y,Y,NA,DigCopepod,NA,NA,NA,1,1,7/19/2020,IA,Y,0.0057,F,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, v small",NA
HB1907,2,MWT1,34,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7538,44,NA,57,0.9948,0.0461,NA,N,Y,Y,Y,1,DigCopepod,NA,NA,NA,NA,1,7/19/2020,IA,Y,0.0057,F,F-W-E,Y,See hard copy for notes on gonads,NA,"gut black, v small",NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,NA,Chaetognatha,NA,NA,NA,2,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,1,Chaetognatha,NA,NA,NA,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,6,Chaetognatha,NA,NA,NA,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,NA,Calanoid,NA,NA,NA,5,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,2,Calanoid,3.5,0.8,4.38,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,5,Calanoid,1.6,0.8,2,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,8,Calanoid,NA,NA,NA,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,11,Calanoid,1.1,0.8,1.38,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,12,Calanoid,1,0.8,1.25,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,NA,Pleuromamma,NA,NA,NA,2,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,3,Pleuromamma,2.4,0.8,3,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,4,Pleuromamma,NA,NA,NA,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,NA,Rhincalanus,NA,NA,NA,1,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,7,Rhincalanus,NA,NA,NA,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,"found cephalosome and urosome, middle segments missing."
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,NA,Euphausidacea,NA,NA,NA,1,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,9,Euphausidacea,3.6,0.8,4.5,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,NA,Hyperiidea,NA,NA,NA,2,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,10,Hyperiidea,NA,NA,NA,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,14,Hyperiidea,1.8,0.8,1.75,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,NA,Megacalanus,NA,NA,NA,1,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,NA
HB1907,2,MWT1,36,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7540,48,NA,62,1.3863,0.0715,NA,N,Y,Y,Y,13,Megacalanus,NA,NA,NA,NA,14,6/24/2020,IA,N,NA,?,NA,Y,NA,"possibly male, thin section of what could be gonad found along gut- not removed- SG",gut black,"very large, urosome present and predatory apendages, body digested"
HB1907,2,MWT1,38,Myctophidae,Notoscopelus sp.,To genus Yes - visually PEC,NA,N,8/26/2019,7542,41,NA,53,0.9229,0.0563,NA,N,Y,Y,Y,NA,Calanoid,NA,NA,NA,1,7,7/14/2020,IA,N,NA,?,NA,Y,See hard copy for notes on gonads,NA,gut black,NA
